smiles,hit0,hit1
[H]O[C@@]1([H])c2c(c(C([H])([H])[H])nn2C([H])([H])[H])C([H])([H])[C@]2(N1[H])C([H])([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])(C(=O)N([H])[H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H],m0536a,m0248a
[H]Oc1nnc2c3c(nn(C([H])([H])[H])c13)C([H])([H])[C@]2([H])C([H])([H])S(=O)(=O)N([H])[H],m0536a,m0269a
[H]Oc1nnc2c3c(nn(C([H])([H])[H])c13)C([H])([H])C(F)(F)N2C([H])([H])N([H])C(=S)N([H])[H],m0536a,m0310a
[H]OC([H])([H])[C@]1([H])N([H])N([H])[C@@]2(c3c(C([H])([H])[H])nn(C([H])([H])[H])c3[C@]([H])(O[H])N(Cl)N2[H])C1([H])[H],m0536a,m0322a
[H]OC1=C2C(=C(C([H])([H])[H])N3C([H])=C([H])N:C([H]):C([H]):N23)C([H])=NN1C#N,m0536a,m0354a
[H]c1nnc2:O:C(C([H])([H])[H]):NC3=c2c1C([H])([H])C1(C3([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],m0536a,m0401a
[H]Oc1c2c(C([H])([H])[H])nc3c-2c(nn1C([H])([H])[H])C([H])([H])N([H])C([H])([H])C3([H])[H],m0536a,m0404a
[H]OC([H])([H])N([H])N([H])C([H])([H])c1c(C([H])([H])[H])nn(C([H])([H])[H])c1[H],m0536a,m0409a
[H]Oc1nnc([H])c2c1N(C([H])([H])[H])N(O[H])[C@]21C([H])([H])C([H])([H])[C@@]([H])(S(=O)(=O)N([H])[H])C([H])([H])C1([H])[H],m0536a,m0424a
[H]c1nnc(OC([H])([H])[H])c2c(C([H])([H])[H])n(C([H])([H])N([H])C([H])([H])[H])c(C([H])([H])[H])c12,m0536a,m0455a
[H]C1=C2C3(C([H])=C([H])C(=N1)C([H])([H])C3([H])[H])N([H])C([H])([H])C21C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],m0536a,m0457a
[H]O[C@@]1([H])C2=C(C([H])([H])N([H])N1[H])[C@]([H])(C([H])([H])[H])N([H])N2C([H])([H])[H],m0536a,m0468a
[H]Oc1c(C([H])([H])[H])nc([H])c2c1N(C([H])([H])[H])N([H])C21C([H])([H])C([H])([H])C([H])([H])C1([H])[H],m0536a,m0469a
[H]Oc1nnc([H])c2c(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])nn(C([H])([H])[H])c12,m0536a,m0470a
[H]Oc1c2c(C([H])([H])[H])nc([C@@]([O-])(O[H])C([H])([H])[H])c-2c([H])nn1F,m0536a,m0471a
[H]Oc1nnc([H])c2c(C([H])([H])N([H])N([H])C(=O)C([H])([H])[H])nn(C([H])([H])[H])c12,m0536a,m0472a
[H]OC1=C2C(=C3N(N2C([H])([H])C([H])=O)C([H])([H])[C@@]([H])(C(=O)[O-])C3([H])[H])C([H])=NN1F,m0536a,m0501a
[H]Oc1nnc2c3c(nn(C([H])([H])N([H])C([H])([H])F)c13)[C@@]1([H])C([H])([H])N(C([H])([H])[H])C(=O)[C@@]1([H])O2,m0536a,m0514a
[H]Oc1nnc([H])c2c(C([H])([H])[H])nn(C([H])([H])N([H])C([H])([H])[C@]([H])(N([H])[H])[C@]3([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C3([H])[H])c12,m0536a,m0533a
[H]Oc1nnc([H])c2c(C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])nn(C([H])([H])[H])c12,m0536a,m0549a
[H]N(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C2([H])[H])C([H])([H])[H],m0536a,m0594a
[H]Oc1c(C([H])([H])C([H])([H])N([H])OC([H])([H])[H])nc([H])c2c1N(C([H])([H])[H])N([H])[C@@]21SC([H])([H])N([H])C1([H])[H],m0536a,m0597a
[H]Oc1nnc(C([H])([H])N([H])C(=O)C([H])([H])OC([H])([H])[H])c2c(C([H])([H])[H])nn(C([H])([H])[H])c12,m0536a,m0604a
[H]Oc1nnc([H])c2c(C([H])([H])[C@]3([H])C([H])([H])N(S(=O)(=O)N4C([H])([H])C([H])(OC([H])([H])[H])C4([H])[H])C([H])([H])C3([H])[H])nn(C([H])([H])[H])c12,m0536a,m0611a
[H]Oc1c(F)nc([H])c2c1N(C([H])([H])[H])N(O[H])C21C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],m0536a,m0615a
[H]Oc1nnc([H])c2c(C([H])([H])N3C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C3([H])[H])nn(C([H])([H])[H])c12,m0536a,m0631a
[H]Oc1c2c(C([H])([H])[H])nc(C([H])([H])[H])c-2c(C([H])([H])n2c([H])c([H])c([H])c([H])c2=O)nn1C([H])([H])C([H])([H])[H],m0536a,m0641a
[H]Oc1nnc2c3c(nn(C([H])([H])[H])c13)C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C2([H])[H],m0536a,m0642a
[H]ON1N2:C(/C([H])=N\N(C([H])([H])[H]):O:C([H]):C([H]):C:2[H])[C@@]2(N([H])SN([H])C2([H])[H])C1([H])[H],m0536a,m0658a
[H]O[C@@]1([H])c2c3c(nn2C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])N(C(=O)[C@]4([H])C([H])([H])C5=C(OC([H])([H])O5)[C@@](N1[H])(C3([H])[H])C4([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],m0536a,m0659a
[H]O[C@@]1([H])c2c(c(C([H])([H])[H])nn2C([H])([H])[H])[C@@]2(N([H])N1[H])[C@@]([H])(N([H])C(=O)[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])Cl,m0536a,m0677a
[H]Oc1nnc([H])c2c(C([H])([H])N([H])N([H])S(=O)(=O)C([H])([H])[H])nn(C([H])([H])[H])c12,m0536a,m0717a
[H]Oc1nnc(Cl)c2c([C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H])nn(C([H])([H])[H])c12,m0536a,m0718a
[H]Oc1nnc([H])c2c(C([H])([H])N(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])nn(C([H])([H])[H])c12,m0536a,m0731a
[H]N1N(C([H])([H])[H])[C@@]([H])(OS(=O)(=O)C([H])([H])[H])C2=C(C1([H])[H])[C@]([H])(C([H])([H])[H])N(C([H])([H])[H])N2C([H])([H])[H],m0536a,m0733a
[H]OC([H])([H])O[C@@]([H])(c1c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H])nn1C([H])([H])[H])N(N([H])C([H])([H])[H])C([H])([H])[H],m0536a,m0743a
[H]Oc1nnc([H])c2c(C([H])([H])O[H])n(C([H])([H])OC([H])(F)F)c(C([H])([H])[H])c12,m0536a,m0744a
[H]Oc1nnc([H])c2c([C@@]3([H])C(=O)N([H])C(=O)C([H])([H])N3[H])nn(C([H])([H])[H])c12,m0536a,m0770a
[H]Oc1nnc([H])c2c([C@@]([O-])(O)C([H])([H])[H])nn(C([H])([H])[H])c12,m0536a,m0789a
[H]O[C@]([H])(N([H])N([H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])[H],m0536a,m0790a
[H]S[C@]([H])(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@]1([H])N([H])S(=O)(=O)[C@@]2([H])N(C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],m0549a,m0145a
[H]c1c([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c([H])c([H])c1F,m0549a,m0031a
[H]c1c(C([H])([H])[H])noc1[C@]([H])(c1c([H])c([H])c([H])c([H])c1O)C([H])([H])N([H])S(=O)(=O)C([H])([H])[H],m0549a,m0037a
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c1[H],m0549a,m0099a
[H]C1C(C([H])([H])C([H])([H])C([H])([H])[H])[C@H](C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])[C@H]([H])[C@@H]([H])[C@H]([C@]([H])(N([H])[H])N([H])C(=O)C([H])([H])C([H])([H])[H])C([H])[C@@H]1[H],m0549a,m0140a
[H]O[C@]1([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N2C([H])([H])SC([H])([H])[C@]21[H],m0549a,m0199a
[H]NC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])N([H])[C@]12C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C2([H])[H],m0549a,m0219a
[H]N1C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]1([H])N(C([H])([H])[H])C([H])([H])[H],m0549a,m0238a
[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N1C([H])([H])C2=C([H])[S@@]([H])(=O)=N[S@]2=C([H])C1([H])[H],m0549a,m0243a
[H]O[C@]1([H])N(N=O)[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])C([H])([H])[C@@]([H])(C(=O)N([H])[H])C1([H])[H],m0549a,m0248a
[H]C([H])([H])N([C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0549a,m0306a
[H]c1c([H])c(N([H])C(=S)N([H])[H])c2c(c1[H])[C@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C(F)(F)O2,m0549a,m0310a
[H]N1C([H])([H])C([H])([H])C2(C3=C(C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])O3)C([H])([H])C1([H])[H],m0549a,m0332a
[H]c1nc(C([H])([H])[H])n(C([H])([H])c2c([H])c([H])c(C#N)c([H])c2C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c1[H],m0549a,m0354a
[H]N(O[C@H]1[C@@H]2[C@H]([C@H]([H])C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@H]1[H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],m0549a,m0401a
[H]C1([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H],m0549a,m0404a
[H]N(C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]12C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])S(=O)(=O)C([H])([H])[H],m0549a,m0409a
[H]c1c([H])c([H])c([C@@]2(C([H])([H])[H])C([H])([H])[C@]([H])(S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H],m0549a,m0424a
[H]c1nc2c3c(c([H])c([H])c([H])c3c1C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H],m0549a,m0455a
[H]c1c([H])c([H])c2c(c1[H])C1=C(N([H])C2([H])[H])C([H])([H])C([H])([H])N([H])C1([H])[H],m0549a,m0457a
[H]c1c([H])c([H])c2[nH]c(N(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])nc2c1[H],m0549a,m0468a
[H]N1C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C2(C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],m0549a,m0470a
[H]O[C@@]1(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c2c([H])c([H])c(F)c([H])c2OC1([H])[H],m0549a,m0471a
[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(N(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])C([H])([H])N([H])[H])c([H])c1[H],m0549a,m0472a
[H]c1c([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c(C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)[O-])C2([H])[H])c([H])c1F,m0549a,m0501a
[H]c1c([H])c(F)c(O[C@]2([H])C(=O)N(C([H])([H])S([H])(=O)=O)C([H])([H])C2([H])[H])c(C([H])([H])[H])c1[H],m0549a,m0514a
[H]c1c([H])c(N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C2([H])[H])c([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c1[H],m0549a,m0533a
[H]O[C@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])N(C([H])([H])[H])N([H])C([H])([H])[C@@]2([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C1([H])[H],m0549a,m0536a
[H]N(C([H])([H])[C@@]1([H])C2=C(C(=O)N1C([H])([H])[H])[C@@]1(C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])C2([H])[H])S(=O)(=O)C([H])([H])[H],m0549a,m0573a
[H]C1=C2[S@SP3](=C([H])[C@]([H])(C(c3c([H])c([H])c([H])c([H])c3[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])N=[S@]1([H])=O,m0549a,m0594a
[H]C(=O)N(C1([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H])S(=O)(=O)C([H])([H])[H],m0549a,m0604a
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c1[H],m0549a,m0609a
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]2([H])N(CN3C([H])([H])C([H])(OC([H])([H])[H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],m0549a,m0611a
[H]C(=O)[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(F)C([H])([H])[C@]12C([H])([H])C([H])([H])OC([H])([H])[C@@]2([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H],m0549a,m0615a
[H]C1=NC2=[S@@]([H])(=C([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])S1([H])(=O)C([H])([H])[H],m0549a,m0631a
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2N=[S@]([H])(=O)C([H])([H])[H])c([H])c1[H],m0549a,m0641a
[H]OC([H])([H])[C@]([H])(C1C(=O)C2[C@@H](SN([H])C2([H])[H])[C@@H](C([H])([H])C([H])([H])C([H])([H])[H])C([H])[C@H]([H])[C@H]1[H])C([H])([H])[H],m0549a,m0658a
[H]c1c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([C@]2([H])N([H])C([H])([H])[C@@]([H])(S([H])(=O)=O)C([H])([H])C([H])([H])C2([H])[H])c1C([H])([H])C([H])([H])C([H])([H])[H],m0549a,m0659a
[H]O[C@]1(N=O)N(N([H])[C@@H]2C([H])C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])[C@@H]2C([H])([H])C([H])([H])C([H])([H])C([H])([H])Cl)C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[H],m0549a,m0677a
[H]N([C@@]1([H])C([H])([H])C([H])([H])OC2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H])S(=O)(=O)C([H])([H])[H],m0549a,m0717a
[H]c1c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c(Cl)c1[H],m0549a,m0718a
[H]C(=O)[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H],m0549a,m0731a
[H]c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c([H])c1C([H])([H])N([H])S(=O)(=O)C([H])([H])[H],m0549a,m0733a
[H]c1c([H])c([H])c(C(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])=[S@SP1]([H])(=O)N([H])[H])c(OC([H])(F)F)c1[H],m0549a,m0744a
[H]c1c([H])c([H])c(N2C([H])([H])C(=O)N([H])[C@]([H])(S(=O)(=O)C([H])([H])[H])C2([H])[H])c([H])c1[H],m0549a,m0770a
[H]c1c([H])c([H])c2c(c1[H])C([H])([H])O[C@@]2([H])[C@]([H])([O-])N([H])S(=O)(=O)C([H])([H])[H],m0549a,m0789a
[H]c1c([H])c([H])c2c(c1[H])[C@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])N([H])[C@@]2([H])C([H])([H])C([H])([H])[H],m0549a,m0790a
[H]SC([H])([H])c1[nH]c([H])c([C@]2(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])OC([H])([H])C2([H])[H])c(=O)c1C([H])([H])N([H])C(=O)[C@]1([H])OC([H])([H])C([H])([H])C1([H])[H],m0573a,m0145a
[H]N(C([H])([H])C([H])([H])N(C(=O)N1C([H])([H])C([H])([H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H],m0573a,m0031a
[H]c1c(C([H])([H])[H])noc1N(C(=O)N1C(=O)[C@@]([H])(C([H])([H])[H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[H],m0573a,m0037a
[H]N(C(=O)C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H],m0573a,m0099a
[H]N([H])[C@@]([H])(C(=O)C([H])([H])C([H])([H])[H])N(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],m0573a,m0140a
[H]C1=C([C@](O)(N([H])C([H])([H])[H])N2C([H])([H])C([H])([H])OC([H])([H])[C@]23C([H])([H])OC([H])([H])C3([H])[H])N(C([H])([H])[H])NS1,m0573a,m0199a
[H]C(=O)N1[C@@]2(C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])O[C@]([H])(C([H])([H])[H])[C@@]12C([H])([H])C([H])([H])C([H])([H])[C@@](N([H])N([H])S(=O)(=O)C([H])([H])[H])(C([H])([H])[H])C2([H])[H],m0573a,m0219a
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])N([H])N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])OC([H])([H])[C@]21C([H])([H])OC([H])([H])C1([H])[H],m0573a,m0238a
[H]O[C@@](O)(C(N1C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H],m0573a,m0243a
[H]c1c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])N([H])[C@]2([H])C([H])([H])OC([H])([H])[C@@]23N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])OC3([H])[H])c1[H],m0573a,m0248a
[H]OC([H])([H])[C@@]1([C@@H]2C(O)C(C([H])([H])[H])[C@@H](C([H])([H])S(=O)(=O)N([H])[H])[C@@H](C([H])([H])C([H])([H])C([H])([H])[H])C([H])[C@H]([H])[C@H]2[H])C([H])([H])OC([H])([H])C1([H])[H],m0573a,m0269a
[H]C([H])([H])N(C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])C([H])([H])OC([H])([H])[C@]23C([H])([H])OC([H])([H])C3([H])[H])C1([H])[H])C([H])([H])[H],m0573a,m0306a
[H]S[C@]1([H])N(N([H])[H])C([H])([H])[C@@]2(N([C@](O)(F)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])OC2([H])[H])C1([H])[H],m0573a,m0310a
[H]OC([H])([H])c1nnn(-c2c([H])c([H])c([C@]3([H])OC([H])([H])C([H])([H])N(C(=O)N(C([H])([H])[H])C([H])([H])[H])[C@@]34C([H])([H])OC([H])([H])C4([H])[H])c([H])c2[H])c1[H],m0573a,m0322a
[H]N1C([H])([H])C([H])([H])[C@]2([H])[C@]3(N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])OC3([H])[H])C([H])([H])O[C@]2([H])C1([H])[H],m0573a,m0332a
[H]c1nc(C([H])([H])[H])n([C@](O)(N(C([H])([H])[H])C([H])([H])[H])N2C([H])([H])[C@@]([H])(C#N)OC([H])([H])[C@]23C([H])([H])OC([H])([H])C3([H])[H])c1[H],m0573a,m0354a
[H]C(=O)N1[C@@]2(C([H])([H])O[C@]([H])(C([H])([H])[H])[C@]13C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H],m0573a,m0404a
[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1[C@@](O)(N([H])C([H])([H])[H])N1C([H])([H])C([H])([H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H],m0573a,m0424a
[H]S[C@H]1C([H])[C@@H]2[C@@H](C(O)[C@H]1C([H])([H])N([H])N([H])C([H])([H])[H])[C@@]1(C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])O[C@]2([H])C([H])([H])[H],m0573a,m0455a
[H]OC1(N2C([H])([H])C([H])([H])OC([H])([H])[C@]23C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],m0573a,m0457a
[H]N1C([H])([H])[C@]2(N([H])[C@]1([H])C([H])([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[C@]21C([H])([H])OC([H])([H])C1([H])[H],m0573a,m0468a
[H]C1([H])OC([H])([H])[C@]2(C([H])([H])O[C@]([H])(C([H])([H])[H])C([H])([H])C23C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C1([H])[H],m0573a,m0469a
[H]N1N2[C@]([H])(C([H])([H])OC([H])([H])[C@]23C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C1([H])[H],m0573a,m0470a
[H]C([H])([H])C([O-])(C(=O)N1C([H])([H])C([H])([H])O[C@@]([H])(F)[C@]12C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[H],m0573a,m0471a
[H]ON1C(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@@]12C([H])([H])C([H])([H])OC([H])([H])[C@]21C([H])([H])OC([H])([H])C1([H])[H],m0573a,m0472a
[H]C1([H])OC([H])([H])[C@@]2(N3C(=O)[C@@]4(C([H])([H])[H])C([H])([H])N(C(=O)C([H])([H])[C@]3([H])C([H])([H])O[C@@]2([H])F)C([H])([H])[C@@]([H])(C(=O)[O-])C4([H])[H])C1([H])[H],m0573a,m0501a
[H]C([H])([H])N(C(=O)N1C([H])([H])C([H])([H])OC([H])([H])[C@@]12C([H])([H])C([H])([H])[C@]1(OC([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])[H])C2([H])[H])C([H])([H])[H],m0573a,m0533a
[H]N(N([H])[C@]1([H])C([H])([H])C([H])([H])N([C@]2(C([H])([H])OC([H])([H])[H])C([H])([H])OC([H])([H])C2([H])[H])[C@@]1(O)N([H])C([H])([H])[H])C([H])([H])[H],m0573a,m0536a
[H]N(C([H])([H])C([H])([H])N(C(=O)N1C([H])([H])C([H])([H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[H])S(=O)(=O)C([H])([H])[H],m0573a,m0549a
[H]C([H])([H])C#C[C@](O)(N1C([H])([H])C([H])([H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C1([H])[H],m0573a,m0594a
[H]c1nc([H])c(C(=O)N2C([H])([H])C([H])([H])O[C@]3(C([H])([H])[H])C([H])([H])OC([H])([H])[C@]4([H])OC([H])([H])[C@]2([H])[C@]34[H])s1,m0573a,m0597a
[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)C([H])([H])OC([H])([H])[H])N(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])[C@]23C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])[H])c([H])c1[H],m0573a,m0604a
[H]C([H])([H])OC1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N(C(=O)N3C([H])([H])C([H])([H])OC([H])([H])[C@]34C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])[H])C2([H])[H])C1([H])[H],m0573a,m0611a
[H]C1([H])OC([H])([H])C([H])([H])N(C(=O)N2C([H])([H])[C@@]([H])(F)OC([H])([H])[C@]23C([H])([H])OC([H])([H])C3([H])[H])C1([H])[H],m0573a,m0615a
[H]C([H])([H])N(C(=O)N1C([H])([H])C([H])([H])OC([H])([H])[C@]12C([H])([H])OC([H])([H])C2([H])[H])N1C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C1([H])[H],m0573a,m0631a
[H]c1c([H])c([H])n(C([H])([H])c2noc([C@@]3(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[C@]34C([H])([H])OC([H])([H])C4([H])[H])n2)c(=O)c1[H],m0573a,m0641a
[H]c1nsnc1C(=O)N1[C@]([H])(C([H])([H])[H])C([H])([H])O[C@@]([H])(C([H])([H])[H])[C@]12C([H])([H])OC([H])([H])C2([H])[H],m0573a,m0658a
[H]C1([H])OC([H])([H])[C@]2(C([H])([H])OC([H])([H])C([H])([H])[C@@]23C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C3([H])[H])C1([H])[H],m0573a,m0659a
[H]c1c([H])c(CN([H])[C@]2([H])OC([H])([H])C([H])([H])N(C(=O)N(C([H])([H])[H])C([H])([H])[H])[C@@]23C([H])([H])OC([H])([H])C3([H])[H])c(C([H])([H])[H])c(N([H])C(=O)[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c1[H],m0573a,m0677a
